timestamp,Active_Power,Wind_Speed,Weather_Temperature_Celsius,Global_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Max_Wind_Speed,Air_Pressure,Hail_Accumulation
15/04/2023 9:35,192.8034668,2.019999981,13.25666714,110.3495636,237.0666656,0.003666667,4.099999905,952.3266602,0
15/04/2023 9:40,296.4523425,2.383333445,13.27666664,143.741394,227.1999969,0,4.099999905,952.2799683,0
15/04/2023 9:45,395.7264557,2.086666584,13.25666618,229.2277832,213.8999939,0,4.199999809,952.1900024,0
15/04/2023 9:50,354.0253539,2.203333378,13.39999962,246.3878021,210.4333344,0,4.099999905,952.1500244,0
15/04/2023 9:55,293.7104855,2.666666746,13.44333267,203.7234955,229.0666656,0,4.400000095,952.3033447,0
15/04/2023 10:00,300.6399243,2.323333263,13.56333351,182.7670593,225.3333282,0,3.900000095,952.4466553,0
15/04/2023 10:05,348.2544947,2.816666603,13.62666702,216.1046448,231.1333313,0,4.699999809,952.5,0
15/04/2023 10:10,330.6138377,2.516666651,13.76333332,233.1868896,200.6000061,0,5,952.583313,0
15/04/2023 10:15,312.1720271,2.230000019,13.90333366,218.875885,207.6999969,0,4,952.5933228,0
15/04/2023 10:20,231.3924763,2.476666689,14.08333397,172.3374939,195.6000061,0,4.599999905,952.7000122,0
15/04/2023 10:25,168.3692312,2.016666651,14.21666622,141.1138153,200.8666687,0,3.700000048,952.8099976,0
15/04/2023 10:30,112.7800059,2.273333311,14.38000011,81.86045074,191.3999939,0,5.5,952.9033813,0
15/04/2023 10:35,227.2482877,3.650000095,14.13333321,102.6700134,201.4333344,0,7.5,953.0033569,0
15/04/2023 10:40,315.3365178,2.943333387,13.89333344,183.1837769,196.4333344,0,6.800000191,952.9633179,0
15/04/2023 10:45,275.8693237,4.123333454,13.77000046,185.6049194,191.1333313,0,9.600000381,952.9033813,0
15/04/2023 10:50,241.0529656,4.136666775,13.69999981,162.9168243,197.7666626,0,8.399999619,952.8699951,0
15/04/2023 10:55,199.6017001,4.24333334,13.61999989,134.19487,200.8000031,0,8.600000381,952.8666992,0
15/04/2023 11:00,218.4776847,3.856666565,13.5,133.0544128,197.1333313,0,8.5,952.9133301,0
15/04/2023 11:05,334.067502,3.173333168,13.5,173.7367096,196.1999969,0,6.400000095,952.9200439,0
15/04/2023 11:10,443.8778286,3.273333311,13.55000019,259.7011108,201.8000031,0,6.5,952.9799805,0
15/04/2023 11:15,446.4752941,3.456666708,13.68999958,280.262207,204.3666687,0,9.100000381,952.9833374,0
15/04/2023 11:20,495.6692681,3.640000105,13.65666676,289.7783203,199.2333374,0,7.400000095,953.0066528,0
15/04/2023 11:25,568.6201544,3.736666679,13.52333355,346.3675842,197.2333374,0,7.699999809,952.9866943,0
15/04/2023 11:30,631.166563,3.673333406,13.54333305,370.5245361,196.6666718,0,7,953,0
15/04/2023 11:35,628.7819786,3.103333235,13.64000034,388.5092773,195.9666595,0,7.199999809,952.9799805,0
15/04/2023 11:40,637.4490008,3.213333368,13.82999992,364.1907349,197.9333344,0,6.900000095,952.8933716,0
15/04/2023 11:45,661.6104326,3.776666641,13.84000015,427.3048401,186.4666595,0,8.300000191,952.8233032,0
15/04/2023 11:50,629.2653809,3.366666555,13.89000034,449.9984436,188.7666626,0,6.199999809,952.8033447,0
15/04/2023 11:55,616.6191871,3.25999999,14.17666626,405.5088501,192.2666626,0,6.199999809,952.7700195,0
15/04/2023 12:00,538.7776346,4.380000114,14.26666641,336.5513,193.8999939,0,7.900000095,952.7833252,0
15/04/2023 12:05,499.8770323,3.650000095,14.27666664,293.84729,190.6999969,0,7.099999905,952.7999878,0
15/04/2023 12:10,672.4798336,3.463333368,14.50666714,409.6863708,198.6000061,0,7.599999905,952.793335,0
15/04/2023 12:15,607.4877949,3.183333397,14.79666615,515.7199097,190.8333282,0,6.400000095,952.7166748,0
15/04/2023 12:20,543.5773525,2.436666727,15.10000038,374.1052246,179.1999969,0,4.900000095,952.6466675,0
15/04/2023 12:25,620.2963448,2.736666679,14.94999981,428.5591125,161.4666595,0,5,952.5499878,0
15/04/2023 12:30,602.2849903,,,,,,,,
15/04/2023 12:35,572.9717941,,,,,,,,
15/04/2023 12:40,420.277483,,,,,,,,
15/04/2023 12:45,674.3604889,,,,,,,,
15/04/2023 12:50,629.1261644,,,,,,,,
15/04/2023 12:55,632.7394838,,,,,,,,
15/04/2023 13:00,589.2531929,,,,,,,,
15/04/2023 13:05,622.519042,,,,,,,,
15/04/2023 13:10,592.5723829,,,,,,,,
15/04/2023 13:15,645.4483519,,,,,,,,
15/04/2023 13:20,636.2807608,,,,,,,,
15/04/2023 13:25,623.5573473,,,,,,,,
15/04/2023 13:30,617.6148558,,,,,,,,
15/04/2023 13:35,561.2323666,,,,,,,,
15/04/2023 13:40,604.0115051,,,,,,,,
15/04/2023 13:45,681.659977,,,,,,,,
15/04/2023 13:50,849.2489328,,,,,,,,
15/04/2023 13:55,657.2700357,,,,,,,,
15/04/2023 14:00,715.1807489,,,,,,,,
15/04/2023 14:05,647.2664375,,,,,,,,
15/04/2023 14:10,602.8213997,,,,,,,,
