timestamp,Active_Power,Wind_Speed,Weather_Temperature_Celsius,Global_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Max_Wind_Speed,Air_Pressure,Hail_Accumulation
45078.73611,53.76838917,0.533333361,24.94666672,53.1210556,51.06666565,0,1.100000024,955.7999878,0
45078.73958,35.50292754,0.230000004,24.96666718,34.5200119,159.5666656,0,0.699999988,955.8033447,0
45078.74306,21.52897967,0.303333342,24.92666626,25.01470375,68.33333588,0,0.699999988,955.8866577,0
45078.74653,11.43810844,0.180000007,24.77000046,13.67491817,93.83333588,0,0.400000006,955.9000244,0
45078.75,5.734495047,0.129999995,24.63666725,1.71167779,229.0666656,0,0.300000012,955.9000244,0
45078.75347,4.50854236,0.233333334,24.07333374,-0.914496243,119,0,0.5,955.8566895,0
45078.75694,3.200890231,0.26333335,23.46999931,0.096917674,103.0666656,0,0.600000024,955.8666992,0
45078.76042,-0.256064839,0.113333337,23.06333351,-1.835053802,103.1999969,0,0.300000012,955.9666748,0
45078.76389,-0.267422234,0.306666672,22.63333321,-5.497624874,299.5333252,0,0.600000024,956.0999756,0
45078.76736,-0.355144424,0.146666676,22.15999985,-6.29974556,175.6999969,0,0.400000006,956.039978,0
45078.77083,-0.367082728,0.156666666,21.7733326,-6.187754631,150.1000061,0,0.400000006,956.1166382,0
45078.77431,-0.370410461,0.353333354,21.44666672,-5.943343639,95.53333282,0,0.600000024,956.2000122,0
45078.77778,-0.368696505,0.193333343,21.18000031,-5.940104485,102.1999969,0,0.300000012,956.2000122,0
45078.78125,-0.370451367,0.153333336,20.99333382,-5.828466415,150.2333374,0,0.300000012,956.2233276,0
45078.78472,-0.370640696,0.379999995,20.71666718,-5.585434437,264.3333435,0,0.699999988,956.2999878,0
45078.78819,-0.365739638,0.426666677,20.43000031,-5.352312565,183.9333344,0,0.800000012,956.4133301,0
45078.79167,-0.367003601,0.349999994,20.19666672,-5.215178013,176.5333405,0,0.699999988,956.5,0
45078.79514,-0.367069625,0.280000001,19.98999977,-5.134648323,202.7333374,0,0.699999988,956.5033569,0
45078.79861,-0.376384913,0.280000001,19.77666664,-4.937702179,268.7000122,0,0.5,956.5466309,0
45078.80208,-0.377104536,0.24666667,19.58333397,-4.873560905,223.3333282,0,0.600000024,956.6066284,0
45078.80556,-0.376904633,0.166666672,19.40333366,-4.703970909,219.6666718,0,0.5,956.706665,0
45078.80903,-0.378113047,0.283333331,19.25,-4.465076447,218.0333405,0,0.5,956.7999878,0
45078.8125,-0.374880475,0.180000007,19.1400013,-4.536530018,199.8666687,0,0.400000006,956.7999878,0
45078.81597,-0.376594288,0.096666671,18.9533329,-4.694382191,136.7666626,0,0.300000012,956.8066406,0
45078.81944,-0.375326019,0.106666669,18.74333382,-4.686620712,172.1666718,0,0.300000012,956.9000244,0
45078.82292,-0.378468832,0.290000021,18.52666664,-4.455038071,137.7333374,0,0.600000024,956.9000244,0
45078.82639,-0.375846926,0.193333343,18.47999954,-4.144658089,128.5333405,0,0.5,956.9633179,0
45078.82986,-0.376748006,0.086666666,18.23999977,-4.57017231,99,0,0.200000003,957.0066528,0
45078.83333,-0.375585725,0.076666668,17.87666702,-4.81461525,182.2333374,0,0.300000012,957.0966187,0
45078.83681,-0.378144719,0.116666667,17.47333336,-4.959414482,121.3666687,0,0.400000006,957.0999756,0
45078.84028,-0.374943364,0.286666662,17.2266674,-4.298757553,135.5333405,0,0.5,957.2000122,0
45078.84375,-0.374860354,0.223333344,17.29999924,-3.674437284,121.4000015,0,0.400000006,957.2000122,0
45078.84722,-0.376337931,0.113333337,17.25333405,-3.607890368,201.1666718,0,0.300000012,957.2833252,0
45078.85069,-0.377119717,0.156666666,16.90999985,-4.079811096,277.7999878,0,0.400000006,957.3366699,0
45078.85417,-0.375469591,0.219999999,16.54999924,-4.146614075,235.7333374,0,0.600000024,957.4000244,0
45078.85764,-0.378093448,0.223333344,16.39999962,-3.927282572,202.1666718,0,0.400000006,957.4866943,0
45078.86111,-0.376487075,0.223333344,16.37333298,-3.449910164,201.2333374,0,0.5,957.5,0
45078.86458,-0.377029535,0.166666672,16.28666687,-3.42239356,175.3333282,0,0.400000006,957.5,0
45078.86806,-0.377623693,0.386666685,16.15000153,-3.420565605,295.2999878,0,0.800000012,957.5266724,0
45078.87153,-0.377052328,0.376666665,15.98666668,-3.682358742,219.0333405,0,0.699999988,957.5266724,0
45078.875,-0.37635802,0.310000002,15.9533329,-3.618537903,216.8333282,0,0.600000024,957.5999756,0
45078.87847,-0.378134913,0.270000011,16.00666618,-3.345263481,209.3333282,0,0.5,957.5999756,0
45078.88194,-0.377340716,0.203333333,16.05999947,-3.26980114,123.5,0,0.400000006,957.5966187,0
45078.88542,-0.377918155,0.420000017,16.30333328,-2.873888254,99.59999847,0,0.800000012,957.5999756,0
45078.88889,-0.378086596,0.586666644,16.40333366,-2.925329685,88.1333313,0,0.899999976,957.5999756,0
45078.89236,-0.377933275,0.533333361,16.13333321,-3.551702499,265.1666565,0,1,957.6199951,0
45078.89583,-0.377998885,0.166666672,15.77333355,-3.745473862,240.9333344,0,0.5,957.7000122,0
45078.89931,-0.377646163,0.123333335,15.47333336,-4.212904453,167.8666687,0,0.400000006,957.7000122,0
45078.90278,-0.377994137,0.386666685,15.21666622,-3.897809744,72.93333435,0,0.600000024,957.7000122,0
